category_name1	category_name2	id	image_link	link	shipping	shipping_settings	condition	search_tag	review_count	satisfylevel	event_words	adult	price_pc	maker	brand	title
패션		776	https://d1ruwxjthziwe4.cloudfront.net/marketing/776.jpg	https://link.wadiz.kr/BeYz/wa6oz1ir	0			로얄금속공업|로얄뷰티|콧털제거기코가위|혼손톱깎이|로얄TANBRASS코털|로얄코털TAN|로얄TAN코털깎이|로얄TAN코털|로얄바디콧털|다이소코털가위|코털제거기|콧털제거기|손톱깎이|콧털	422	4.6	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	45000			로얄금속공업 코털정리기 TAN
스포츠·아웃도어	홈트레이닝	666	https://d1ruwxjthziwe4.cloudfront.net/marketing/666.jpg	https://link.wadiz.kr/BeYz/k00aqw8o	0			짐볼체어|짐볼|차이짐볼|블룬파리|짐볼거치대|토구점퍼|차이짐볼체어|보수코스트코|보수엘리트|코어체어|시셀짐볼|BALA|시팅볼|균형운동기구|보수프로|프로스펙스보수볼|보수볼|보수볼프로|짐	26	4.33	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	154000			차이 코어 밸런싱 짐볼체어 4컬러
테크·가전		907	https://d1ruwxjthziwe4.cloudfront.net/marketing/907.jpg	https://link.wadiz.kr/BeYz/v65uojey	0			바이닐|IONLP|아이온턴테이블|아이온오디오|아이온BRONCO|브롱코LP|ION턴테이블|ION|크로슬리턴테이블|BRONCOLP|엘피|턴테이블|브롱코LP턴테이블|아이온엘피|ION턴테	9	4.68	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	204000			아이온 오디오 ION BRONCO LP 브롱코 턴테이블
패션		384	https://d1ruwxjthziwe4.cloudfront.net/marketing/384.jpg	https://link.wadiz.kr/BeYz/cbqdrk8u	0			굿이어웰트|Y팁구두|브레노웰트|에스콰이어남성구두|굿이어신발|굿이어웰트구두|에스콰이어남성화|플랩에프|파이어트랩구두|Y팁|에스콰이어캐주얼화|알쿠노|버윅4407|BRENOWELT|버윅|	16	4.69	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	194000			브레노웰트 굿이어웰트 Y팁 비브람 수제화
패션		895	https://d1ruwxjthziwe4.cloudfront.net/marketing/895.jpg	https://link.wadiz.kr/BeYz/532xgi5y	0			남자반지갑|남자지퍼지갑|남성지퍼지갑|남성지퍼반지갑|남자지갑추천|천연가죽반지갑|베이프지갑|지갑|남자지퍼반지갑|까르띠에반지갑|남자지갑|펜디반지갑|빈폴반지갑|포터지갑|몽블랑익스트림|포터	28	4.65	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	49800			툴러드 볼트 지퍼 가죽 반지갑 천연가죽 알찬수납 8컬러
홈·리빙		520	https://d1ruwxjthziwe4.cloudfront.net/marketing/520.jpg	https://link.wadiz.kr/BeYz/xxp81opl	3000			샤워스폰지|샤워스펀지|올인원샤워타올|천연스펀지|천연스폰지|샤워용품|각질제거스펀지	19	4.17	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	19900			오리진 천연 섬유질 각질 제거 샤워 스펀지
홈·리빙		503	https://d1ruwxjthziwe4.cloudfront.net/marketing/503.jpg	https://link.wadiz.kr/BeYz/6tq790ui	3000			화이트보드|플립차트|미니화이트보드|화이트보드미니|화이트보드클리너|접착화이트보드|화이트보드크리너|화이트보드매직|보드클리너|보드크리너|스마트화이트보드|싱글보드|고무자석화이트보드|접착보	28		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	28000			미니 화이트보드 MOVER-E 10개씩 한 세트 무버 콤보
패션		500	https://d1ruwxjthziwe4.cloudfront.net/marketing/500.jpg	https://link.wadiz.kr/BeYz/uu7ygpdv	3000			미니에코가방|에코백|에코백미니|미니에코백|바캉스백|슈파토백|슈파토|슈파토컴팩트백|여름가방|연예인에코백|슈파토에코백|덱케|인기에코백|멀티에코백|빵빵이굿즈|니트주름가방|분크호보백|하늘	30	4.7	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	13900			슈파토 초간편 멀티백 컴팩트백 미니백 카우니스테 에디션
홈·리빙		306	https://d1ruwxjthziwe4.cloudfront.net/marketing/306.jpg	https://link.wadiz.kr/BeYz/jvrp5dg0	3000			스퀴즈맙|밀레마레볼스퀴즈맙|밀레마|MILEMA|밀레마]레볼스퀴즈맙밀대청소기|물걸레밀대|스퀴즈밀대|밀레마피코먼지털이|밀레마밀대|물걸레스퀴즈|밀레마레볼스퀴즈맙밀대청소기세트|밀레마밀대청	198	4.28	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	24800			밀레마 레볼 스퀴즈맙 물걸레 밀대 청소기
스포츠·아웃도어	헬스	876	https://d1ruwxjthziwe4.cloudfront.net/marketing/876.jpg	https://link.wadiz.kr/BeYz/zbmeewe3	3000			뱃살밴드|지몬|뱃살관리|지몬밴드|바디밴드관리|버닝밴드|복부밴드|지몬버닝밴드|라라셀파|페이스페인팅스텐실	92	4.56	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	33600			굿럭 지몬 버닝밴드 뱃살관리 코어집중 복부밴드
홈·리빙		923	https://d1ruwxjthziwe4.cloudfront.net/marketing/923.jpg	https://link.wadiz.kr/BeYz/sl3204mr	0			제스파올인원|제스파EMS|올리즈|유닉스안마기|손목EMS|마이플립|휴대용안마기	19	4.19	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	84000			제스파 셀럽 올인원 EMS 마사지 안마기
반려동물		988	https://d1ruwxjthziwe4.cloudfront.net/marketing/988.jpg	https://link.wadiz.kr/BeYz/7lh8uxdx	0			테일하이하네스|예쁜하네스|논스톱도그웨어하네스|고급하네스|아이캔더하네스|하네스|하이테일|루이독하네스|버디벨트|이탈리안그레이하운드하네스|멀로하네스|프라다하네스|서루하네스|요새하네스|구	26	4.49	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	74000			테일하이 하이브리드 하네스
패션		1032	https://d1ruwxjthziwe4.cloudfront.net/marketing/1032.jpg	https://link.wadiz.kr/BeYz/iyge6uvr	3500			모두팬츠|모두의바지|남자따뜻한바지|모두바지|남성따뜻한바지|공용기모바지|남성기모면팬츠|공용기모팬츠|리코브|남성기모바지|남자기모바지|나이키드라이핏|남녀공용반바지|나이키트레이닝복바지|유	93	4.15	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	34800			리코브 남녀 공용 모두 팬츠 따뜻한 기모 발열 면팬츠
테크·가전		926	https://d1ruwxjthziwe4.cloudfront.net/marketing/926.jpg	https://link.wadiz.kr/BeYz/d2u9bc80	3000			틱타알릭알루|쿠로미스피커|블루투스스피커|포차코블루투스스피커|CT5|스피커|험버드스피커|보스블루투스스피커|보스스피커|무아스라디오|디붐스피커|디월트스피커|디붐|그라바스타|구글네스트허브	26		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	64000			시티파이브 틱타알릭 알루 고속 무선충전 블루투스 스피커
홈·리빙		760	https://d1ruwxjthziwe4.cloudfront.net/marketing/760.jpg	https://link.wadiz.kr/BeYz/hetjhssi	4000			부끼싹|부끼싹다리베개|다리베개|슬립라인|센타스타베개|다리배게|자생추나베개|발베게|경추베개|기절베개|KIGEOLPILLOW|모모베개|아이쿨베개|잠숲공다리베개|와디즈베개|베게|부끼싹베	275	4.75	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	39000			부끼싹 다리베개 높이 20cm 26cm
반려동물	강아지	811	https://d1ruwxjthziwe4.cloudfront.net/marketing/811.jpg	https://link.wadiz.kr/BeYz/lpdrabyu	0			노즈워크자동|강아지자동공|강아지장난감세트|강아지장난감|네추라너리쉬|강아지공놀이기계|트릿볼|움직이는강아지장난감|강아지버디볼|대형견장난감|펫긱|트릿트레인|강아지노즈워크공|노즈워크|트릿	27	4.32	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	94000			트릿토이 노즈워크 장난감 자동 디스펜서+노즈워크 공 5개+USB C타입 케이블 세트
홈·리빙	인센스·방향제	721	https://d1ruwxjthziwe4.cloudfront.net/marketing/721.jpg	https://link.wadiz.kr/BeYz/dl5zxjas	0			매쉬탈취제|MASH향수|에어탈취|카르마카멧룸스프레이|매쉬향수|매쉬퍼퓸|에어퍼퓸|침구스프레이|향균탈취제|이불살균스프레이|침구탈취제|패브릭퍼퓸|정전기방지스프레이|패브릭스프레이|섬유방향	88	4.54	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	19200			매쉬 mash 에어퍼퓸 룸스프레이 실내 방향제
게임		1093	https://d1ruwxjthziwe4.cloudfront.net/marketing/1093.jpg	https://link.wadiz.kr/BeYz/uykipbix	3800			슈퍼마리오RC카|CARRERAGO|레이싱장난감|레이싱슬롯카|자동차장난감|마리오카트레이싱|마리오카트RC|카레라슬롯카|마리오카트장난감|마리오장난감|카레라고|카레이싱|까레라고|MAJOR	23	4.35	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	19000			카레라고 마리오카트 슈퍼카 슬롯카 레이싱 마하8
패션		879	https://d1ruwxjthziwe4.cloudfront.net/marketing/879.jpg	https://link.wadiz.kr/BeYz/jqsjhjnk	3500			알파카코트|멕코트|후드모피|MACCOAT|패딩코트|맥코트여성|모피|여성맥코트|엘림모피|유로컬렉션|퍼코트|여자맥코트|맥코트|맥코트추천|토끼털코트|갈색코트|프리미엄코트|코트|무스탕|밍	119	4.19	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	133000			오프그리드 프리미엄 여성 맥코트
패션		880	https://d1ruwxjthziwe4.cloudfront.net/marketing/880.jpg	https://link.wadiz.kr/BeYz/3sdvet97	0			반팔작업복|여성아노락바지|아노락바지|아노락팬츠|여자아노락팬츠|아노락|베르가못바지|UDT반티|지벤선풍기|여자아노락바지|강철부대반티|반티|아노락바지여성|초록색아노락|여성아노락팬츠|초록	51	4.35	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	54000			오프그리드 컴포트 아노락
반려동물	고양이	770	https://d1ruwxjthziwe4.cloudfront.net/marketing/770.jpg	https://link.wadiz.kr/BeYz/unijo7eg	3000			고양이식수대|페트몽|달빛식기|워터컵|넬로급수기|물급수기|두잇웨이브팟|대형견급수기|자동사양기|두잇급수기|스프링거|스프링거물병|펫토이자동급수기|식빵급수기|스프링어보틀|페토이급수기|SP	60	4.44	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	34000			신정 고양이 트레이 물탱크 키티 스프링 식수대
홈·리빙		445	https://d1ruwxjthziwe4.cloudfront.net/marketing/445.jpg	https://link.wadiz.kr/BeYz/c50fltsj	3000			포켓몬텀블러|스트로텀블러|스타벅스홀캡|블루보틀빨대텀블러|블루보틀빨대|스트로우텀블러|유리텀블러|리유저블텀블러|텀블러머그|머그텀블러|텀블러|ASOBU텀블러|록키마운틴텀블러뚜껑|텀블러스	48	4.46	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	5000			아소부 인피니트 머그+리유저블 스트로우
푸드		1111	https://d1ruwxjthziwe4.cloudfront.net/marketing/1111.jpg	https://link.wadiz.kr/BeYz/smsd2u6p	3000			닭도리탕밀키트|밀키트|한우곱도리탕|곱도리탕|밀키트추천|닭도리탕|소대창|식당밀키트|당감댁밀키트|곱도리탕밀키트|대창곱도리탕|곱창|농협밀키트|낙곱새|밀키트닭도리탕|한우소대창|대창밀키트|	236	4.77	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	22900			광주 무등산식당 한우 소대창 닭도리탕 조합 곱도리탕 밀키트
패션	신발	1075	https://d1ruwxjthziwe4.cloudfront.net/marketing/1075.jpg	https://link.wadiz.kr/BeYz/l31d8y22	3000			워커여성용|워커신발|여성플랫워커|신발워커|워커|플랫워커|여성워커|여자워커|아나키아워커|신발끈|워커여성|여성워커추천|여자워커신발|여성워커신발|워커슈즈|아나키아신발|밴딩워커|패션워커|	39	4.76	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	243000			아나키아 밴딩워커 신발끈 없는 밴딩 벨크로 워커 A-3 R Class 1족
패션	가방	517	https://d1ruwxjthziwe4.cloudfront.net/marketing/517.jpg	https://link.wadiz.kr/BeYz/fdn8mv22	0				6	4.83	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	515000			루퍼 닉백팩 S M 사이즈
푸드		821	https://d1ruwxjthziwe4.cloudfront.net/marketing/821.jpg	https://link.wadiz.kr/BeYz/vanyzr9y	0			무지개젤리|레인보우젤리|수제젤리|하리보프리마베라|하리보딸기|솜사탕젤리|하리보샤워|부산깡통시장젤리|레인보우슈가|젤러스스윗|젤리킹젤리|딸기마시멜로우|국산생강젤리|하리보지렁이|젤리킹|짱	611	4.86	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	8000			빅슈가롤리 레인보우 무지개 비타민 수제 솜사탕 10개
홈·리빙		1030	https://d1ruwxjthziwe4.cloudfront.net/marketing/1030.jpg	https://link.wadiz.kr/BeYz/6l06w7qm	4000			다리베개부끼싹|다리베개|부끼싹다리베개|참숯베개|기절베개|자생추나베개|슬로우퓨어베개|높이조절베개|에어코일베개|부끼싹|에어셀필로우|리진베개|여드름베개|부끼싹다리베게|금쪽이베개|다리배게	114	4.78	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	39000			부끼싹 다리베개 미듐 라지 높이 20cm 26cm
푸드		532	https://d1ruwxjthziwe4.cloudfront.net/marketing/532.jpg	https://link.wadiz.kr/BeYz/48oymdn8	2500			아르기닌|아르기닌30포|체력보충제|마카아르기닌|아르기닌추천|아르지닌30포|운동할때음료|김오곤블랙마카아르기닌|김오곤블랙마카|블랙마카아르기닌|가즘|필요한영양제|블랙마카|아르기닌블랙마카	18	4.51	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	14900			활력이 필요할 때 김오곤원장 블랙마카 아르기닌 30포
테크·가전		656	https://d1ruwxjthziwe4.cloudfront.net/marketing/656.jpg	https://link.wadiz.kr/BeYz/5btal9i1	3000			사원증녹음기|녹음기|버즈녹음기|버즈라이트|어린이집녹음기|키링녹음기|BUZZLIGHT|BUZZ녹음기|녹음기사원증|녹음사원증|사원증녹음|팔찌녹음기|소형녹음기|카드형녹음기|EVP녹음기|	34	4.41	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	74000			버즈라이트 사원증 녹음기 버즈녹음기
뷰티		1051	https://d1ruwxjthziwe4.cloudfront.net/marketing/1051.jpg	https://link.wadiz.kr/BeYz/ic46a13l	0			이데베논크림|팜스비타|버진팜스|코리아나화장품|버진크림|깨죽크림|별빛스틱|카카두플럼기미크림|카카두플럼크림|팔자주름개선크림|알엑스더마|비타리얼크림|코리아나콜라겐크림|기미지우개|코리아나	47	4.46	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	22500			버진팜스 비타화이트 이데베논 깨죽크림 잡티케어 미백 기미크림 40ml
테크·가전		390	https://d1ruwxjthziwe4.cloudfront.net/marketing/390.jpg	https://link.wadiz.kr/BeYz/rzddyhgj	0			골드브루|더치머신	4	4.75	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	545000			골드브루 커피머신 슈퍼소닉 S1 소닉더치
스포츠·아웃도어		1145	https://d1ruwxjthziwe4.cloudfront.net/marketing/1145.jpg	https://link.wadiz.kr/BeYz/7bun8qj8	3000			스마트쉐이크리바이브|와디즈|200ML물병|대용량물병|프로틴텀블러|단백질쉐이크텀블러|스마트물병|쉐이크물병|쉐이크용기|스마트쉐이크|SMARTSHAKE|화이트물병|단백질텀블러|텀블러물병	70	4.4	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	13000			스마트쉐이크 리바이브 웨이투고 리바이브 스토리지 프로틴 파우더 분리보관 대용량 텀블러
스포츠·아웃도어		1151	https://d1ruwxjthziwe4.cloudfront.net/marketing/1151.jpg	https://link.wadiz.kr/BeYz/41tqband	3000			웨이브웨어|무릎보호대K2|런닝테이핑|무릅보호대|무릎보호대러닝|무릎자바|러닝무릎보호대|어썸웰무릎자바슬개건무릎보호대|런닝무릎보호대|테이핑무릎보호대|K2무릎보호대24912|무릎보호대|어	61	4.38	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	28900			웨이브웨어 K2 스포츠테이핑 러닝 헬스 등산 무릎 보호대 S~XXL
테크·가전		1121	https://d1ruwxjthziwe4.cloudfront.net/marketing/1121.jpg	https://link.wadiz.kr/BeYz/9eizt10i	0			키보드리모컨|키보드|프렌즈키보드|보라키보드|보라색키보드|리모컨키보드|무선보라키보드|보라색무선키보드|보라색키보드무선|와디즈키보드|파워베슬키보드|파워베슬무선키보드|파워베슬|리모콘키보드	76	4.23	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	59900			브라운앤프렌즈 파워베슬 키보드 리모컨 2세대
테크·가전		1122	https://d1ruwxjthziwe4.cloudfront.net/marketing/1122.jpg	https://link.wadiz.kr/BeYz/ewkkwuhk	0			벤션HDMI케이블|벤션HDMI|VENTIONHDMI|벤션울트라V2|HDMI케이블|MHDMI|USB선|벤션|VENTION|맥북HDMI케이블|와이어월드HDMI|HDMI암수|HDMI|H	64	4.64	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	24900			벤션 울트라 V2 HDMI 2.0 미러링 케이블 1m 1.5m 2m
